1.1876e-13,-1.3846e-13,-2.7203,1.9898e-13,-2.3074e-13,-2.558
1.2076e-13,-1.4078e-13,-2.7459,2.0148e-13,-2.3362e-13,-2.5705
1.2278e-13,-1.4313e-13,-2.7717,2.04e-13,-2.3652e-13,-2.5829
1.2483e-13,-1.4551e-13,-2.7976,2.0655e-13,-2.3945e-13,-2.5953
1.2691e-13,-1.4792e-13,-2.8236,2.0911e-13,-2.424e-13,-2.6077
1.2901e-13,-1.5035e-13,-2.8498,2.1169e-13,-2.4537e-13,-2.62
1.3114e-13,-1.5282e-13,-2.876,2.143e-13,-2.4836e-13,-2.6324
1.3329e-13,-1.5531e-13,-2.9024,2.1693e-13,-2.5138e-13,-2.6447
1.3547e-13,-1.5784e-13,-2.9289,2.1957e-13,-2.5443e-13,-2.657
1.3768e-13,-1.604e-13,-2.9555,2.2224e-13,-2.575e-13,-2.6692
1.3991e-13,-1.6298e-13,-2.9823,2.2493e-13,-2.6059e-13,-2.6815
1.4217e-13,-1.656e-13,-3.0092,2.2764e-13,-2.637e-13,-2.6937
1.4446e-13,-1.6825e-13,-3.0362,2.3037e-13,-2.6684e-13,-2.7059
1.4677e-13,-1.7093e-13,-3.0633,2.3312e-13,-2.7e-13,-2.7181
1.4912e-13,-1.7364e-13,-3.0905,2.359e-13,-2.7319e-13,-2.7302
1.5149e-13,-1.7639e-13,-3.1179,2.3869e-13,-2.764e-13,-2.7424
1.5388e-13,-1.7917e-13,-3.1454,2.4151e-13,-2.7964e-13,-2.7545
1.5631e-13,-1.8198e-13,-3.173,2.4435e-13,-2.829e-13,-2.7665
1.5877e-13,-1.8482e-13,-3.2007,2.4721e-13,-2.8618e-13,-2.7786
1.6125e-13,-1.8769e-13,-3.2286,2.5009e-13,-2.8949e-13,-2.7906
1.6376e-13,-1.906e-13,-3.2565,2.5299e-13,-2.9283e-13,-2.8026
1.663e-13,-1.9354e-13,-3.2846,2.5592e-13,-2.9619e-13,-2.8145
