0.25343,0.25342,-0.34952
0.25408,0.25408,-0.34983
0.25474,0.25474,-0.35014
0.2554,0.25539,-0.35045
0.25605,0.25605,-0.35077
0.25671,0.25671,-0.35108
0.25737,0.25737,-0.35139
0.25803,0.25803,-0.3517
0.25869,0.25869,-0.35201
0.25936,0.25935,-0.35232
0.26002,0.26002,-0.35263
0.26068,0.26068,-0.35294
0.26135,0.26134,-0.35324
0.26201,0.26201,-0.35355
0.26268,0.26267,-0.35386
0.26334,0.26334,-0.35417
0.26401,0.26401,-0.35447
0.26468,0.26467,-0.35478
0.26535,0.26534,-0.35509
0.26601,0.26601,-0.35539
0.26668,0.26668,-0.3557
0.26736,0.26735,-0.356
